Temperature,Humidity,Moisture,Nitrogen,Phosphorus,Potassium,PH,Light_Intensity,Yield_Rate,Target_Disease
25.01,85.71,59.23,44.28,25.18,40.49,5.54,724.5,52.0,Root_Rot
22.6,61.33,53.6,30.79,43.5,35.64,5.42,373.1,40.96,Root_Rot
37.29,91.95,32.23,36.94,20.73,13.55,8.02,321.0,35.32,Bacterial_Leaf_Spot
18.25,65.27,59.29,48.43,45.71,19.12,5.36,874.9,45.14,Root_Rot
25.75,81.57,12.51,33.33,42.5,20.05,7.92,572.6,42.01,Early_Blight
22.44,84.55,18.82,34.76,11.82,30.33,7.74,230.0,40.8,Powdery_Mildew
13.08,26.52,45.64,41.64,18.67,40.15,6.02,737.2,41.37,Healthy
19.09,85.04,16.6,18.42,19.2,46.29,5.33,845.0,36.78,Healthy
15.9,79.89,60.46,34.5,35.36,41.41,5.76,389.0,49.65,Root_Rot
16.71,77.0,55.37,30.49,25.04,42.19,6.67,747.6,45.86,Healthy
23.19,92.99,32.01,23.95,25.52,36.79,6.66,292.0,38.71,Powdery_Mildew
33.4,68.44,30.1,38.16,19.71,48.77,7.76,572.3,41.79,Healthy
27.1,81.23,60.69,32.4,25.43,31.96,7.3,716.9,52.63,Early_Blight
30.91,70.79,11.93,30.07,28.92,35.89,7.67,848.7,38.31,Early_Blight
29.63,82.96,53.31,18.22,14.31,45.08,4.9,554.6,35.96,Root_Rot
34.33,94.82,49.61,22.96,46.19,11.1,5.36,502.4,39.17,Early_Blight
20.25,56.02,23.95,48.84,14.57,39.02,6.73,925.1,43.31,Healthy
21.82,24.37,21.06,9.11,46.32,19.34,4.94,330.0,23.74,Healthy
14.97,55.24,56.28,37.89,42.74,46.83,5.6,969.5,41.93,Root_Rot
21.94,92.85,32.76,26.41,36.34,22.14,6.74,220.2,32.34,Powdery_Mildew
23.0,87.06,20.16,41.85,23.52,15.76,7.57,241.2,35.53,Powdery_Mildew
13.52,64.53,52.0,12.9,22.8,20.44,8.08,194.1,37.74,Healthy
26.88,51.11,50.7,17.3,42.91,12.96,7.25,267.0,38.82,Healthy
14.07,88.34,56.91,45.58,15.04,45.55,5.35,816.9,44.38,Root_Rot
24.17,90.26,39.48,16.46,30.24,14.68,6.86,249.7,40.42,Powdery_Mildew
26.17,49.26,63.02,34.87,32.98,47.48,5.24,881.7,43.11,Root_Rot
16.54,26.19,56.22,27.67,39.07,30.85,7.52,234.0,45.97,Healthy
21.87,83.19,45.81,41.54,36.11,36.63,7.74,289.2,50.8,Powdery_Mildew
13.55,29.88,64.2,34.59,18.02,22.01,5.09,771.2,34.12,Root_Rot
32.24,68.56,50.98,34.7,46.52,25.04,6.6,585.6,51.3,Early_Blight
41.66,71.13,61.73,19.16,30.47,33.85,7.37,359.8,41.58,Early_Blight
32.79,86.06,10.69,49.41,18.16,32.92,7.6,426.8,46.44,Bacterial_Leaf_Spot
28.35,58.1,19.52,17.02,32.01,44.59,5.1,750.8,37.18,Healthy
26.75,83.94,58.26,46.38,28.14,48.53,5.49,768.8,49.62,Root_Rot
33.92,77.4,13.35,46.59,30.44,43.31,7.28,917.4,47.9,Bacterial_Leaf_Spot
38.97,40.33,62.25,17.71,35.15,14.71,5.28,777.5,41.98,Root_Rot
23.1,87.41,58.18,46.42,41.31,27.23,7.63,403.6,50.09,Rust
37.89,91.89,44.5,39.74,15.39,35.47,7.98,883.1,52.12,Bacterial_Leaf_Spot
18.88,92.29,56.67,12.21,32.63,37.69,5.97,411.1,38.9,Rust
37.94,74.77,10.16,29.14,11.28,50.91,7.8,898.3,51.21,Early_Blight
35.53,84.8,40.61,20.12,46.41,23.14,6.47,762.8,35.32,Early_Blight
17.52,25.96,57.04,48.0,22.63,31.78,8.01,966.9,53.32,Healthy
20.47,90.15,30.92,15.39,28.64,11.06,5.64,227.3,27.78,Powdery_Mildew
37.2,92.34,63.59,24.5,13.13,35.63,5.97,585.7,40.76,Early_Blight
27.9,84.33,54.06,45.83,15.42,44.31,7.7,799.8,49.08,Bacterial_Leaf_Spot
22.95,83.07,63.87,39.77,38.43,36.35,6.67,260.5,48.66,Powdery_Mildew
24.38,85.93,16.53,43.24,13.57,43.85,7.52,339.3,36.9,Powdery_Mildew
37.47,87.9,24.61,39.93,18.03,22.58,7.92,506.9,48.31,Bacterial_Leaf_Spot
37.41,71.48,52.4,33.24,27.97,18.59,5.17,844.4,50.72,Bacterial_Leaf_Spot
13.47,54.52,16.81,36.71,46.71,14.28,4.91,817.3,34.23,Healthy
26.15,80.68,16.28,31.87,24.12,34.82,7.82,860.7,48.2,Early_Blight
28.83,81.29,57.69,23.81,17.87,30.6,6.62,847.2,52.71,Early_Blight
36.68,43.35,64.26,29.02,49.17,10.81,5.02,388.6,42.98,Root_Rot
21.91,81.61,56.13,32.81,29.65,11.16,6.75,406.4,41.43,Rust
27.87,94.5,37.93,41.88,17.66,12.66,6.75,900.3,38.45,Healthy
22.44,86.92,45.84,24.77,22.94,21.98,6.41,312.0,39.23,Powdery_Mildew
38.13,92.15,42.18,24.42,20.25,33.99,7.72,379.3,50.51,Early_Blight
32.75,76.69,16.51,11.4,48.11,41.09,5.26,260.3,40.81,Early_Blight
25.56,85.92,18.7,40.83,47.25,17.77,6.26,244.4,42.75,Powdery_Mildew
37.67,57.47,36.47,19.15,23.63,22.84,7.41,706.6,39.35,Healthy
16.16,85.95,40.88,40.1,34.75,11.52,6.7,253.0,36.85,Powdery_Mildew
17.9,59.65,55.85,21.17,10.49,47.98,5.21,223.4,41.2,Root_Rot
39.3,54.22,63.28,23.08,18.7,25.68,5.29,811.6,50.88,Root_Rot
25.71,85.48,19.56,28.89,35.57,43.0,7.6,663.2,49.65,Early_Blight
29.76,69.24,10.72,26.0,30.7,49.64,7.88,963.2,46.08,Early_Blight
22.8,90.14,51.96,27.86,43.26,21.88,7.19,249.0,48.27,Root_Rot
41.51,81.97,62.15,14.24,37.22,43.62,5.08,831.9,55.05,Root_Rot
18.3,94.85,46.2,18.4,31.0,34.6,6.84,641.8,42.25,Healthy
22.9,88.5,37.79,29.31,38.14,21.5,6.86,297.5,42.15,Powdery_Mildew
29.23,72.48,28.42,13.08,22.04,25.85,6.19,869.0,43.32,Early_Blight
19.86,27.46,46.57,26.87,46.96,17.62,5.35,638.3,36.89,Healthy
32.48,81.95,63.11,47.46,23.35,20.62,7.78,754.6,47.09,Bacterial_Leaf_Spot
32.61,80.62,62.81,14.32,13.93,37.09,5.1,912.3,40.54,Root_Rot
21.58,91.47,52.6,16.75,37.43,20.27,6.59,784.4,51.34,Rust
22.21,94.11,54.05,13.97,30.67,39.97,7.52,771.8,57.8,Rust
34.81,84.24,43.36,29.65,36.28,24.89,7.92,552.6,53.33,Early_Blight
24.9,88.49,61.2,31.02,16.42,45.27,5.37,514.4,45.94,Root_Rot
14.7,90.8,55.34,41.01,23.69,22.54,5.9,836.4,49.5,Rust
20.28,26.2,20.49,19.29,47.82,20.27,7.92,314.9,38.85,Healthy
38.76,85.09,49.86,40.36,34.04,21.33,7.8,870.3,52.66,Bacterial_Leaf_Spot
34.87,65.84,36.14,10.33,46.12,17.03,7.83,636.4,47.7,Early_Blight
30.72,48.0,12.24,47.46,50.2,48.77,6.36,887.6,39.69,Healthy
29.98,32.27,56.37,42.42,19.16,12.93,7.34,732.4,45.89,Healthy
35.14,38.4,59.65,31.31,30.78,12.45,5.13,759.4,41.26,Root_Rot
16.53,90.35,50.34,17.06,16.53,26.03,6.9,454.7,45.33,Rust
14.85,89.55,9.22,46.07,31.73,35.7,6.72,324.9,40.93,Healthy
30.21,87.87,53.81,21.75,46.12,31.08,7.96,705.3,56.43,Healthy
17.27,26.78,58.64,27.92,41.03,31.44,7.6,243.3,41.3,Healthy
41.8,78.94,10.47,13.94,38.46,10.33,6.16,339.6,30.66,Early_Blight
20.71,55.27,47.97,47.3,18.5,31.03,7.4,296.7,49.26,Healthy
12.34,36.36,48.65,29.13,44.78,35.18,7.19,866.9,53.56,Healthy
22.4,93.73,53.69,17.19,30.14,38.59,7.43,725.1,44.01,Rust
24.84,59.42,53.52,33.87,26.64,19.0,6.62,241.3,41.1,Healthy
13.67,48.79,43.31,24.18,14.91,20.05,7.77,690.1,44.07,Healthy
32.88,67.33,55.44,10.55,17.64,24.94,6.7,991.2,44.13,Early_Blight
29.13,53.05,17.46,25.91,16.8,34.65,7.33,224.9,30.44,Healthy
26.37,88.82,41.18,40.48,47.64,19.18,7.77,298.0,46.92,Bacterial_Leaf_Spot
41.31,78.03,60.68,47.59,35.57,16.86,5.25,610.4,47.73,Root_Rot
13.85,85.08,49.57,19.89,14.79,26.03,7.06,407.9,39.39,Rust
36.46,50.8,58.71,14.09,32.56,18.49,5.29,716.6,42.68,Root_Rot
29.33,57.66,55.04,17.66,35.23,50.62,7.27,577.1,49.59,Healthy
19.73,35.57,61.58,34.24,45.24,19.2,5.47,494.0,42.25,Root_Rot
18.74,88.99,54.71,42.2,36.67,46.5,6.39,712.7,44.5,Rust
34.15,58.49,48.69,12.51,40.95,20.73,5.29,827.0,36.69,Healthy
35.76,86.8,11.33,29.53,13.71,36.01,7.62,554.2,46.85,Early_Blight
17.81,94.58,60.76,26.84,23.01,42.82,5.33,751.0,53.39,Root_Rot
18.77,83.03,19.0,15.49,26.08,25.72,5.97,766.1,39.17,Healthy
31.31,76.71,17.56,14.62,18.21,22.5,4.8,465.1,25.57,Early_Blight
22.55,82.87,50.66,14.46,19.76,27.67,5.69,279.3,38.52,Root_Rot
24.57,52.14,53.05,10.88,33.43,32.77,5.21,447.6,38.58,Root_Rot
34.89,72.82,45.89,40.92,43.76,32.14,5.54,845.7,35.12,Healthy
31.53,86.73,24.22,46.92,34.67,37.84,7.31,371.8,43.7,Bacterial_Leaf_Spot
28.1,83.03,55.48,45.39,14.52,43.84,7.62,812.0,54.93,Bacterial_Leaf_Spot
34.97,59.06,34.37,35.48,14.77,39.11,5.4,804.8,33.23,Healthy
37.3,71.08,47.53,32.71,37.0,30.72,6.7,929.1,43.41,Early_Blight
35.25,90.45,54.22,17.48,23.64,21.31,4.94,222.6,37.02,Root_Rot
32.39,77.27,58.26,24.81,18.54,38.32,5.3,1006.4,45.48,Root_Rot
17.26,86.27,59.1,20.83,47.36,26.67,6.98,287.6,43.31,Rust
31.35,76.16,46.54,48.97,25.94,11.33,7.27,583.0,48.83,Bacterial_Leaf_Spot
19.01,90.41,58.98,14.51,44.73,33.77,6.72,481.8,46.6,Root_Rot
33.73,59.89,59.16,29.42,48.93,19.71,4.97,412.7,42.6,Root_Rot
22.11,89.5,54.23,45.02,40.03,44.84,7.87,208.8,62.88,Rust
30.28,89.88,36.82,20.7,15.68,19.57,6.45,355.7,36.54,Early_Blight
14.27,29.89,63.36,13.38,27.13,13.03,5.26,739.8,37.2,Root_Rot
39.43,67.88,54.99,26.56,29.8,40.7,5.3,347.5,41.67,Root_Rot
16.48,36.22,52.99,38.48,39.38,48.5,8.24,990.8,63.33,Healthy
24.34,83.36,58.69,23.64,35.56,40.02,5.88,899.5,56.01,Rust
27.84,91.86,58.41,39.19,46.97,19.04,5.2,450.4,49.62,Root_Rot
17.04,90.58,58.98,19.46,32.51,21.68,6.55,587.5,46.26,Rust
37.51,81.69,65.72,45.44,24.4,12.98,5.59,878.6,43.81,Root_Rot
29.64,88.34,29.48,45.84,38.8,36.54,7.72,274.9,41.51,Bacterial_Leaf_Spot
22.78,89.32,52.14,18.39,14.47,47.01,5.75,590.9,53.58,Root_Rot
32.69,81.98,44.78,48.38,35.31,49.12,7.72,772.6,61.62,Bacterial_Leaf_Spot
24.93,63.91,51.39,48.68,18.65,18.04,5.24,218.4,41.56,Root_Rot
13.36,82.55,53.26,43.92,17.22,21.31,8.02,632.2,52.13,Rust
30.76,86.13,43.89,32.3,28.14,15.92,7.07,304.0,40.82,Early_Blight
21.74,81.48,40.9,42.12,41.69,44.46,7.37,304.8,43.43,Powdery_Mildew
27.63,87.76,53.41,46.3,47.0,17.24,7.97,312.3,47.53,Bacterial_Leaf_Spot
20.89,36.26,15.3,43.76,21.94,31.8,6.59,939.3,40.48,Healthy
21.8,85.52,60.4,43.95,16.66,21.54,6.79,599.5,54.07,Early_Blight
14.03,28.34,49.27,48.24,22.28,32.53,7.96,823.6,44.06,Healthy
20.06,86.26,57.52,46.02,14.54,28.91,7.65,401.3,51.59,Rust
26.93,82.18,33.24,47.45,22.48,14.59,7.62,859.9,46.85,Bacterial_Leaf_Spot
31.85,63.15,13.5,14.57,16.47,48.99,6.91,976.1,42.29,Healthy
21.21,89.2,18.9,38.38,11.35,22.48,5.63,259.7,39.11,Powdery_Mildew
35.88,83.46,32.47,46.88,39.78,37.75,8.18,255.5,46.8,Bacterial_Leaf_Spot
17.42,73.05,58.33,29.75,42.11,32.51,5.13,715.4,37.79,Root_Rot
13.31,91.75,61.46,38.7,40.25,12.86,5.18,874.4,45.86,Root_Rot
25.04,86.5,35.01,46.6,29.25,29.74,7.67,329.5,49.42,Powdery_Mildew
37.84,78.12,12.07,27.59,30.82,16.17,5.88,970.7,41.23,Early_Blight
21.39,58.64,25.53,17.54,39.58,38.75,7.96,935.6,44.54,Healthy
37.49,57.56,28.22,16.31,24.27,13.69,5.87,276.0,19.84,Healthy
37.03,69.42,37.78,30.93,32.29,44.87,6.06,498.6,42.79,Early_Blight
30.71,76.63,43.52,27.38,49.02,29.96,5.55,371.2,45.49,Early_Blight
25.53,92.92,64.95,12.11,43.69,47.3,7.83,344.8,52.35,Powdery_Mildew
23.15,81.02,62.72,40.52,16.48,29.77,5.28,783.9,46.96,Rust
24.37,89.37,40.94,48.45,18.61,41.18,7.66,269.4,51.66,Powdery_Mildew
38.34,88.13,63.95,26.33,31.99,15.85,5.06,830.5,44.8,Root_Rot
30.15,68.68,18.93,31.76,38.57,13.99,6.86,514.5,33.46,Early_Blight
17.33,60.61,52.15,22.32,21.77,33.66,6.67,631.5,40.27,Healthy
21.83,94.16,58.83,38.46,34.13,26.22,7.43,686.5,46.85,Rust
41.23,72.79,21.23,28.42,44.06,16.6,7.65,862.7,47.81,Early_Blight
32.04,74.04,49.89,12.01,21.79,29.42,7.24,668.4,41.15,Early_Blight
17.24,87.97,25.24,27.08,40.39,25.45,6.75,317.6,29.71,Healthy
20.1,85.05,40.72,27.42,25.05,42.36,7.1,233.4,42.3,Powdery_Mildew
12.35,35.74,43.81,22.65,18.5,16.79,8.03,674.6,43.74,Healthy
35.2,76.96,6.64,30.64,34.11,23.84,7.18,570.6,45.74,Healthy
29.92,66.86,64.21,32.09,28.15,31.87,7.53,835.3,54.51,Early_Blight
18.54,91.1,49.59,45.46,13.75,28.56,5.87,836.5,43.38,Powdery_Mildew
25.75,69.25,43.23,22.26,25.84,49.29,6.65,843.8,38.79,Early_Blight
37.38,37.79,19.63,47.32,25.64,45.11,7.17,953.0,46.23,Healthy
31.94,76.41,51.28,10.16,44.36,28.77,5.53,510.7,35.89,Root_Rot
23.84,85.03,64.27,48.29,29.98,35.3,7.49,968.5,53.98,Rust
36.12,67.22,43.31,21.99,48.8,23.66,5.95,702.4,40.83,Early_Blight
38.82,77.69,10.94,28.3,35.45,47.42,6.88,432.2,35.98,Early_Blight
39.95,71.89,50.79,31.44,40.93,14.66,7.13,752.9,36.22,Early_Blight
32.98,70.97,28.79,25.78,20.86,15.6,7.2,337.5,33.34,Early_Blight
18.59,90.15,56.83,33.08,26.03,38.87,7.07,224.2,52.79,Rust
36.34,44.57,64.21,28.4,48.82,10.36,5.01,354.3,39.52,Root_Rot
23.48,91.72,33.75,29.54,33.87,23.54,6.31,231.3,35.53,Powdery_Mildew
27.78,92.21,27.33,30.99,48.58,43.63,7.81,985.2,48.44,Early_Blight
24.05,87.82,14.58,43.1,35.37,34.49,7.76,763.0,44.1,Healthy
36.32,86.79,11.93,24.6,34.29,32.67,7.63,741.3,51.72,Early_Blight
30.31,86.97,63.36,48.68,28.88,40.1,7.54,830.2,64.02,Bacterial_Leaf_Spot
13.93,90.55,43.92,25.33,25.04,11.96,6.41,398.6,43.08,Healthy
20.49,89.54,18.03,32.16,47.18,20.64,7.81,298.0,43.71,Powdery_Mildew
32.67,92.24,55.17,33.17,16.52,46.82,6.61,593.2,45.29,Early_Blight
37.45,79.03,14.2,29.56,28.9,19.61,6.88,774.6,43.78,Early_Blight
40.48,41.02,63.04,49.46,27.72,10.74,5.66,891.8,46.8,Root_Rot
23.86,50.28,60.97,41.17,35.01,31.2,5.41,221.2,39.6,Root_Rot
29.87,70.62,28.91,25.42,17.22,44.52,7.78,904.0,46.87,Early_Blight
40.47,82.29,24.08,25.84,24.97,33.82,8.1,877.2,36.31,Early_Blight
24.73,47.08,17.15,22.75,23.66,43.75,8.0,525.2,40.12,Healthy
35.04,38.85,52.51,38.32,31.43,36.67,7.59,873.6,44.61,Healthy
39.29,50.62,24.22,22.79,27.16,23.85,5.02,259.5,27.21,Healthy
32.47,88.97,12.19,23.14,29.39,29.3,6.72,999.3,42.75,Early_Blight
29.47,87.13,26.63,47.26,38.97,18.08,7.72,384.0,42.3,Bacterial_Leaf_Spot
16.41,57.91,30.04,27.54,37.86,47.76,8.04,614.1,47.23,Healthy
26.42,87.79,14.21,38.68,44.02,12.7,8.09,238.9,35.35,Bacterial_Leaf_Spot
41.44,87.19,58.69,11.67,22.3,36.63,7.71,992.1,50.54,Early_Blight
23.15,50.91,23.63,44.21,26.0,30.28,7.69,440.3,39.1,Healthy
32.57,42.12,36.0,29.84,24.58,37.02,5.25,399.0,39.71,Healthy
23.48,48.88,34.03,35.85,23.45,12.79,6.52,1003.6,35.13,Healthy
31.46,63.63,44.44,32.48,28.6,29.04,5.74,645.5,33.8,Healthy
22.83,84.35,56.59,25.88,23.42,14.89,7.44,295.6,47.28,Powdery_Mildew
28.95,34.81,56.69,25.39,45.02,26.22,5.38,457.7,40.63,Root_Rot
29.78,80.18,45.94,19.23,43.3,46.68,6.67,242.0,44.95,Early_Blight
21.67,89.35,52.57,45.91,26.33,35.94,7.14,596.5,42.79,Rust
29.15,85.38,64.21,49.14,23.73,45.58,7.94,317.0,53.94,Bacterial_Leaf_Spot
20.0,84.92,24.32,41.96,33.39,12.86,5.35,232.1,28.78,Powdery_Mildew
38.16,84.17,10.53,30.62,29.43,10.09,6.35,792.9,36.05,Early_Blight
32.5,82.89,14.23,20.69,37.17,30.29,5.47,736.9,31.39,Early_Blight
20.89,89.6,55.97,17.83,25.21,45.69,6.7,638.6,47.9,Rust
32.96,79.44,23.13,37.44,41.28,16.78,6.87,851.4,42.59,Healthy
23.35,86.95,45.56,15.61,13.6,21.23,5.85,374.3,31.04,Healthy
27.61,44.66,62.09,47.65,43.59,11.33,6.57,746.9,50.21,Healthy
28.6,52.5,24.0,23.49,18.55,43.65,8.01,553.7,46.41,Healthy
22.36,89.2,56.88,41.91,33.27,44.38,6.85,636.3,54.7,Rust
29.36,87.16,48.73,29.89,14.39,27.58,5.34,467.7,34.72,Early_Blight
31.33,48.92,27.17,38.22,24.98,10.02,7.9,950.7,36.26,Healthy
14.93,69.43,63.44,14.25,18.63,16.5,5.79,494.0,38.48,Root_Rot
37.75,95.06,20.8,29.53,43.67,10.92,5.3,642.4,33.9,Healthy
31.76,71.9,40.91,31.65,37.42,23.5,6.1,836.2,43.33,Early_Blight
36.64,84.77,61.47,37.8,26.34,39.44,6.0,374.7,41.66,Healthy
21.19,92.7,64.52,37.44,9.88,37.59,6.69,1000.7,53.07,Rust
22.59,93.22,54.63,40.35,13.15,36.06,6.33,837.0,43.18,Rust
18.79,88.56,59.54,25.12,21.43,13.94,7.83,883.5,53.16,Powdery_Mildew
36.82,67.46,53.55,30.32,31.75,13.74,6.56,959.0,43.71,Early_Blight
20.98,87.83,29.84,44.45,17.99,21.04,5.94,248.4,32.49,Powdery_Mildew
22.13,91.52,33.14,28.45,34.35,22.16,6.4,251.6,34.55,Powdery_Mildew
20.87,90.41,36.2,17.37,29.29,15.1,5.58,269.8,29.24,Powdery_Mildew
21.68,90.28,55.96,45.83,49.05,27.21,7.3,849.4,58.66,Rust
15.78,92.34,54.43,23.38,13.73,29.01,6.95,852.3,50.62,Rust
25.0,90.77,51.88,46.66,24.15,40.49,7.78,212.3,44.61,Powdery_Mildew
31.56,80.96,40.56,18.22,37.52,40.68,7.22,788.6,45.97,Early_Blight
30.74,86.54,64.63,47.73,29.47,38.1,7.53,860.2,51.37,Bacterial_Leaf_Spot
27.59,66.25,41.26,23.41,37.09,32.44,5.25,308.6,39.23,Early_Blight
27.24,44.15,24.71,19.12,20.84,38.39,7.24,546.0,31.42,Healthy
20.97,89.41,31.75,34.39,15.71,36.81,6.26,235.2,35.41,Powdery_Mildew
19.45,31.76,51.03,36.93,14.27,32.76,5.69,301.5,41.26,Root_Rot
15.13,64.92,45.31,20.59,16.03,26.86,7.41,593.1,38.18,Healthy
39.19,84.1,12.4,11.0,25.24,31.91,6.38,732.2,33.29,Early_Blight
34.96,44.65,9.41,24.06,34.35,37.48,7.14,449.1,42.51,Rust
34.98,27.61,55.57,21.14,32.47,34.51,5.76,695.9,44.18,Powdery_Mildew
27.8,89.07,48.08,36.44,48.18,16.39,6.41,966.2,51.19,Healthy
37.29,52.16,36.84,49.74,16.87,10.54,6.31,245.3,34.5,Healthy
36.08,79.3,61.49,18.8,34.75,39.96,6.86,637.0,56.05,Early_Blight
18.38,79.7,33.94,39.47,45.08,19.6,7.27,925.7,47.03,Healthy
32.78,70.54,16.76,34.03,10.24,43.6,6.4,786.9,27.64,Early_Blight
16.74,65.88,8.9,16.21,35.35,45.32,7.08,463.8,34.84,Healthy
33.75,45.85,61.15,38.38,42.9,18.3,7.64,837.2,50.68,Healthy
21.59,74.48,11.1,13.2,35.91,10.66,6.5,714.6,31.19,Healthy
36.03,33.17,35.53,23.0,44.76,29.02,6.72,283.7,38.37,Healthy
14.04,78.61,31.6,17.89,9.22,31.12,6.95,527.1,31.63,Healthy
37.68,65.4,13.33,30.31,13.29,28.05,7.16,358.5,36.66,Healthy
30.08,88.2,20.31,47.84,40.08,20.85,7.63,401.8,45.25,Bacterial_Leaf_Spot
20.5,84.32,48.11,23.03,10.31,39.24,5.66,280.4,37.66,Powdery_Mildew
21.24,82.94,39.67,46.58,32.86,40.39,8.04,337.0,52.73,Powdery_Mildew
24.31,84.97,18.54,34.96,32.41,42.73,7.75,332.2,41.43,Powdery_Mildew
17.2,89.26,51.04,48.6,25.43,16.96,6.83,503.5,39.6,Rust
37.45,43.02,19.68,40.82,29.14,41.28,5.29,664.3,37.26,Rust
25.2,87.31,46.86,26.9,24.16,39.03,7.51,273.8,40.64,Powdery_Mildew
34.97,68.27,48.46,16.25,40.49,16.73,7.31,239.2,50.4,Early_Blight
22.88,83.27,22.57,45.25,24.19,20.87,6.22,228.5,41.26,Powdery_Mildew
26.72,85.42,56.13,48.79,35.06,48.28,7.68,509.2,52.45,Bacterial_Leaf_Spot
30.69,68.31,33.08,36.87,29.0,33.44,6.05,863.0,40.94,Healthy
30.54,75.53,39.08,15.87,44.29,18.61,6.32,476.6,35.54,Early_Blight
30.24,82.1,53.56,13.3,19.54,27.18,7.55,571.8,43.98,Early_Blight
37.75,42.6,31.18,44.83,34.35,46.09,6.32,376.2,40.26,Healthy
24.71,79.05,34.74,16.19,34.45,45.19,4.9,743.5,38.97,Early_Blight
20.82,37.92,60.23,28.16,29.81,11.77,5.55,906.1,45.08,Root_Rot
19.15,50.72,41.99,27.89,36.08,42.79,7.53,578.3,40.24,Early_Blight
29.14,69.61,59.73,13.75,17.47,50.64,6.28,552.8,43.85,Early_Blight
37.47,84.97,64.08,38.2,28.21,24.87,5.01,333.0,35.29,Root_Rot
35.44,89.91,28.68,13.48,42.41,23.02,7.94,993.3,48.14,Early_Blight
28.14,64.49,28.49,36.44,17.74,34.05,5.89,631.7,40.81,Healthy
17.74,86.98,39.54,41.66,32.08,11.04,6.8,224.0,44.22,Healthy
36.13,93.37,19.62,15.47,49.5,35.26,7.11,612.6,39.69,Powdery_Mildew
26.51,64.79,56.68,28.96,35.91,13.22,7.31,693.1,38.51,Healthy
29.9,34.31,18.7,11.68,28.67,30.19,5.76,573.1,28.12,Healthy
25.01,48.43,57.92,15.31,13.88,15.85,5.44,484.4,32.66,Root_Rot
22.3,75.66,61.59,40.76,45.12,23.5,5.24,862.8,50.04,Root_Rot
23.3,81.4,18.15,25.13,31.79,21.45,8.05,247.2,40.89,Powdery_Mildew
21.51,83.48,43.91,45.21,37.18,34.42,7.88,311.7,53.02,Powdery_Mildew
36.13,82.26,29.11,22.72,11.7,39.26,7.83,367.6,43.84,Early_Blight
18.84,84.37,61.09,46.44,46.81,10.21,7.13,862.8,42.65,Healthy
41.79,73.99,23.02,28.06,27.16,35.19,8.03,811.5,48.15,Early_Blight
37.54,55.47,54.34,16.81,27.17,37.13,5.43,860.3,48.2,Root_Rot
39.32,48.95,64.28,29.99,24.53,43.07,6.36,527.1,49.64,Healthy
15.24,60.33,12.38,40.12,46.98,28.28,6.09,369.7,30.03,Healthy
29.51,58.28,38.98,28.18,46.79,9.94,6.15,320.5,32.65,Healthy
38.22,71.89,48.98,14.22,11.92,40.55,6.58,848.0,46.63,Early_Blight
21.05,62.03,28.17,43.3,35.84,33.13,6.07,612.5,38.06,Healthy
27.89,61.95,44.48,41.67,17.65,26.75,8.0,782.1,47.37,Healthy
23.73,87.18,41.04,46.12,17.45,26.05,7.65,263.7,33.74,Powdery_Mildew
26.74,61.05,36.98,34.63,11.17,19.47,6.88,611.9,28.44,Healthy
37.99,56.46,63.38,44.95,28.03,17.42,5.16,702.3,49.73,Root_Rot
30.58,83.43,63.9,30.54,36.95,46.76,6.65,910.5,55.74,Early_Blight
35.93,35.63,10.39,45.21,33.05,47.73,5.75,326.6,34.49,Healthy
24.15,69.73,61.43,32.05,24.56,21.91,7.67,368.7,49.47,Early_Blight
25.32,86.56,34.94,46.64,27.85,27.04,7.83,322.7,46.6,Powdery_Mildew
16.32,39.22,61.46,18.72,13.18,41.01,5.13,543.3,32.61,Root_Rot
25.12,65.65,45.05,45.86,34.55,33.31,5.32,949.3,45.67,Healthy
19.07,92.05,55.98,11.98,26.94,46.7,7.37,675.5,44.98,Rust
23.2,92.15,22.31,23.32,46.74,29.46,5.34,326.8,39.56,Powdery_Mildew
22.48,89.45,25.75,30.78,41.76,20.53,7.89,306.3,40.72,Powdery_Mildew
21.37,88.24,52.65,22.1,40.45,31.63,7.22,750.3,54.14,Rust
41.12,61.52,12.87,40.79,16.87,33.05,6.77,215.0,35.73,Healthy
40.09,86.73,31.58,33.72,51.11,26.54,5.6,624.3,44.02,Early_Blight
40.01,27.28,51.19,23.11,12.41,27.7,5.71,474.8,29.44,Root_Rot
23.69,81.66,26.82,22.31,41.44,18.44,7.8,278.7,44.04,Powdery_Mildew
33.25,83.34,63.81,47.51,25.44,22.41,7.69,834.3,59.31,Bacterial_Leaf_Spot
27.81,87.05,22.41,15.13,38.9,40.79,8.06,265.6,48.55,Early_Blight
36.89,82.52,55.93,11.76,44.79,45.47,7.76,216.0,52.06,Early_Blight
31.78,35.53,62.69,14.53,16.86,23.47,5.02,444.3,45.8,Early_Blight
32.6,85.36,26.41,23.33,37.28,38.65,7.85,792.0,39.93,Early_Blight
28.17,41.12,18.75,39.51,44.34,42.47,6.26,470.5,36.19,Healthy
28.82,83.51,34.85,32.43,43.76,47.0,7.02,520.1,45.48,Early_Blight
24.53,49.64,53.85,29.67,14.14,23.17,4.94,871.2,39.41,Root_Rot
41.04,71.69,38.1,21.12,12.82,35.67,5.37,555.8,32.38,Early_Blight
20.02,43.86,11.31,24.3,25.88,46.69,6.43,495.8,34.24,Healthy
27.53,49.5,24.3,22.46,18.9,43.24,7.99,532.1,44.44,Healthy
